sampledate,year4,month,daynum,depth,wtemp,flag_wtemp
2008-11-01,2008,11,306,20.00,11.248,
2008-11-02,2008,11,307,0.00,11.514,
2008-11-02,2008,11,307,0.50,11.376,
2008-11-02,2008,11,307,1.00,11.277,
2008-11-02,2008,11,307,1.50,11.401,
2008-11-02,2008,11,307,2.00,11.490,
2008-11-02,2008,11,307,3.00,11.314,
2008-11-02,2008,11,307,4.00,11.131,
2008-11-02,2008,11,307,5.00,11.629,
2008-11-02,2008,11,307,6.00,11.510,
2008-11-02,2008,11,307,7.00,11.311,
2008-11-02,2008,11,307,8.00,11.416,
2008-11-02,2008,11,307,9.00,11.354,
2008-11-02,2008,11,307,10.00,11.505,
2008-11-02,2008,11,307,11.00,11.388,
2008-11-02,2008,11,307,12.00,11.441,
2008-11-02,2008,11,307,13.00,11.482,
2008-11-02,2008,11,307,14.00,11.676,
2008-11-02,2008,11,307,15.00,11.571,
2008-11-02,2008,11,307,16.00,11.539,
2008-11-02,2008,11,307,17.00,11.411,
2008-11-02,2008,11,307,18.00,11.461,
2008-11-02,2008,11,307,19.00,11.365,
2008-11-02,2008,11,307,20.00,11.198,
2008-11-03,2008,11,308,0.00,11.729,
2008-11-03,2008,11,308,0.50,11.568,
2008-11-03,2008,11,308,1.00,11.462,
2008-11-03,2008,11,308,1.50,11.584,
2008-11-03,2008,11,308,2.00,11.665,
2008-11-03,2008,11,308,3.00,11.469,
2008-11-03,2008,11,308,4.00,11.278,
2008-11-03,2008,11,308,5.00,11.782,
2008-11-03,2008,11,308,6.00,11.654,
2008-11-03,2008,11,308,7.00,11.437,
2008-11-03,2008,11,308,8.00,11.567,
2008-11-03,2008,11,308,9.00,11.472,
2008-11-03,2008,11,308,10.00,11.617,
2008-11-03,2008,11,308,11.00,11.478,
2008-11-03,2008,11,308,12.00,11.521,
2008-11-03,2008,11,308,13.00,11.536,
2008-11-03,2008,11,308,14.00,11.733,
2008-11-03,2008,11,308,15.00,11.598,
2008-11-03,2008,11,308,16.00,11.554,
2008-11-03,2008,11,308,17.00,11.418,
2008-11-03,2008,11,308,18.00,11.473,
2008-11-03,2008,11,308,19.00,11.375,
2008-11-03,2008,11,308,20.00,11.198,
2008-11-04,2008,11,309,0.00,11.863,
2008-11-04,2008,11,309,0.50,11.723,
2008-11-04,2008,11,309,1.00,11.610,
2008-11-04,2008,11,309,1.50,11.732,
2008-11-04,2008,11,309,2.00,11.818,
2008-11-04,2008,11,309,3.00,11.628,
2008-11-04,2008,11,309,4.00,11.440,
2008-11-04,2008,11,309,5.00,11.979,
2008-11-04,2008,11,309,6.00,11.825,
2008-11-04,2008,11,309,7.00,11.617,
2008-11-04,2008,11,309,8.00,11.795,
2008-11-04,2008,11,309,9.00,11.674,
2008-11-04,2008,11,309,10.00,11.822,
2008-11-04,2008,11,309,11.00,11.689,
2008-11-04,2008,11,309,12.00,11.720,
2008-11-04,2008,11,309,13.00,11.722,
2008-11-04,2008,11,309,14.00,11.825,
2008-11-04,2008,11,309,15.00,11.734,
2008-11-04,2008,11,309,16.00,11.691,
2008-11-04,2008,11,309,17.00,11.551,
2008-11-04,2008,11,309,18.00,11.576,
2008-11-04,2008,11,309,19.00,11.440,
2008-11-04,2008,11,309,20.00,11.243,
2008-11-14,2008,11,319,0.00,5.994,
2008-11-14,2008,11,319,0.50,5.615,
2008-11-14,2008,11,319,1.00,5.243,
2008-11-14,2008,11,319,1.50,5.215,
2008-11-14,2008,11,319,2.00,5.938,
2008-11-14,2008,11,319,3.00,5.671,
2008-11-14,2008,11,319,4.00,5.608,
2008-11-14,2008,11,319,5.00,6.116,
2008-11-14,2008,11,319,6.00,6.367,
2008-11-14,2008,11,319,7.00,6.369,
2008-11-14,2008,11,319,8.00,5.991,
2008-11-14,2008,11,319,9.00,6.250,
2008-11-14,2008,11,319,10.00,6.012,
2008-11-14,2008,11,319,11.00,6.113,
2008-11-14,2008,11,319,12.00,6.091,
2008-11-14,2008,11,319,13.00,6.835,
2008-11-14,2008,11,319,14.00,6.762,
2008-11-14,2008,11,319,15.00,6.367,
2008-11-14,2008,11,319,16.00,6.672,
2008-11-14,2008,11,319,17.00,6.760,
2008-11-14,2008,11,319,18.00,7.082,
2008-11-14,2008,11,319,19.00,6.487,
2008-11-14,2008,11,319,20.00,6.085,
2008-11-15,2008,11,320,0.00,4.499,
2008-11-15,2008,11,320,0.50,4.329,
2008-11-15,2008,11,320,1.00,4.151,
2008-11-15,2008,11,320,1.50,4.318,
2008-11-15,2008,11,320,2.00,4.442,
2008-11-15,2008,11,320,3.00,4.248,
2008-11-15,2008,11,320,4.00,4.128,
2008-11-15,2008,11,320,5.00,4.579,
2008-11-15,2008,11,320,6.00,4.145,
2008-11-15,2008,11,320,7.00,4.407,
2008-11-15,2008,11,320,8.00,4.495,
2008-11-15,2008,11,320,9.00,4.467,
2008-11-15,2008,11,320,10.00,4.648,
2008-11-15,2008,11,320,11.00,4.238,
2008-11-15,2008,11,320,12.00,4.987,
2008-11-15,2008,11,320,13.00,,
2008-11-15,2008,11,320,14.00,5.480,
2008-11-15,2008,11,320,15.00,5.580,
2008-11-15,2008,11,320,16.00,,
2008-11-15,2008,11,320,17.00,5.470,
2008-11-15,2008,11,320,18.00,,
2008-11-15,2008,11,320,19.00,5.610,
2008-11-15,2008,11,320,20.00,5.410,
2009-04-18,2009,4,108,0.00,8.079,"N"
2009-04-18,2009,4,108,0.50,7.576,"N"
2009-04-18,2009,4,108,1.00,7.381,"N"
2009-04-18,2009,4,108,1.50,7.269,"N"
2009-04-18,2009,4,108,2.00,7.077,"N"
2009-04-18,2009,4,108,3.00,6.324,"N"
2009-04-18,2009,4,108,4.00,5.747,"N"
2009-04-18,2009,4,108,5.00,5.845,"N"
2009-04-18,2009,4,108,6.00,5.459,"N"
2009-04-18,2009,4,108,7.00,5.094,"N"
2009-04-18,2009,4,108,8.00,4.934,"N"
2009-04-18,2009,4,108,9.00,4.859,"N"
2009-04-18,2009,4,108,10.00,4.914,"N"
2009-04-18,2009,4,108,11.00,4.680,"N"
2009-04-18,2009,4,108,12.00,4.762,"N"
2009-04-18,2009,4,108,13.00,4.628,"N"
2009-04-18,2009,4,108,14.00,4.787,"N"
2009-04-18,2009,4,108,15.00,4.796,"N"
2009-04-18,2009,4,108,16.00,4.782,"N"
2009-04-18,2009,4,108,17.00,4.681,"N"
2009-04-18,2009,4,108,18.00,4.778,"N"
2009-04-18,2009,4,108,19.00,4.698,"N"
2009-04-18,2009,4,108,20.00,4.585,"N"
2009-04-19,2009,4,109,0.00,7.147,"N"
2009-04-19,2009,4,109,0.50,7.009,"N"
2009-04-19,2009,4,109,1.00,6.951,"N"
2009-04-19,2009,4,109,1.50,7.045,"N"
2009-04-19,2009,4,109,2.00,7.149,"N"
2009-04-19,2009,4,109,3.00,6.782,"N"
2009-04-19,2009,4,109,4.00,6.350,"N"
2009-04-19,2009,4,109,5.00,6.314,"N"
2009-04-19,2009,4,109,6.00,5.760,"N"
2009-04-19,2009,4,109,7.00,5.343,"N"
2009-04-19,2009,4,109,8.00,5.111,"N"
2009-04-19,2009,4,109,9.00,5.013,"N"
2009-04-19,2009,4,109,10.00,5.049,"N"
2009-04-19,2009,4,109,11.00,4.808,"N"
2009-04-19,2009,4,109,12.00,4.881,"N"
2009-04-19,2009,4,109,13.00,4.730,"N"
2009-04-19,2009,4,109,14.00,4.872,"N"
2009-04-19,2009,4,109,15.00,4.861,"N"
2009-04-19,2009,4,109,16.00,4.831,"N"
2009-04-19,2009,4,109,17.00,4.723,"N"
2009-04-19,2009,4,109,18.00,4.809,"N"
2009-04-19,2009,4,109,19.00,4.729,"N"
2009-04-19,2009,4,109,20.00,4.605,"N"
2009-04-20,2009,4,110,0.00,5.460,"N"
2009-04-20,2009,4,110,0.50,5.388,"N"
2009-04-20,2009,4,110,1.00,5.351,"N"
2009-04-20,2009,4,110,1.50,5.489,"N"
2009-04-20,2009,4,110,2.00,5.597,"N"
2009-04-20,2009,4,110,3.00,5.397,"N"
2009-04-20,2009,4,110,4.00,5.247,"N"
2009-04-20,2009,4,110,5.00,5.637,"N"
2009-04-20,2009,4,110,6.00,5.508,"N"
2009-04-20,2009,4,110,7.00,5.388,"N"
2009-04-20,2009,4,110,8.00,5.366,"N"
2009-04-20,2009,4,110,9.00,5.395,"N"
2009-04-20,2009,4,110,10.00,5.482,"N"
2009-04-20,2009,4,110,11.00,5.277,"N"
2009-04-20,2009,4,110,12.00,5.372,"N"
2009-04-20,2009,4,110,13.00,5.248,"N"
2009-04-20,2009,4,110,14.00,5.401,"N"
2009-04-20,2009,4,110,15.00,5.397,"N"
2009-04-20,2009,4,110,16.00,5.353,"N"
2009-04-20,2009,4,110,17.00,5.234,"N"
2009-04-20,2009,4,110,18.00,5.298,"N"
2009-04-20,2009,4,110,19.00,5.192,"N"
2009-04-20,2009,4,110,20.00,5.045,"N"
2009-04-21,2009,4,111,0.00,6.516,"N"
2009-04-21,2009,4,111,0.50,6.475,"N"
2009-04-21,2009,4,111,1.00,6.441,"N"
2009-04-21,2009,4,111,1.50,6.593,"N"
2009-04-21,2009,4,111,2.00,6.669,"N"
2009-04-21,2009,4,111,3.00,6.476,"N"
2009-04-21,2009,4,111,4.00,6.305,"N"
2009-04-21,2009,4,111,5.00,6.713,"N"
2009-04-21,2009,4,111,6.00,6.605,"N"
2009-04-21,2009,4,111,7.00,6.483,"N"
2009-04-21,2009,4,111,8.00,6.474,"N"
2009-04-21,2009,4,111,9.00,6.455,"N"
2009-04-21,2009,4,111,10.00,6.612,"N"
2009-04-21,2009,4,111,11.00,6.442,"N"
2009-04-21,2009,4,111,12.00,6.565,"N"
2009-04-21,2009,4,111,13.00,6.460,"N"
2009-04-21,2009,4,111,14.00,6.624,"N"
2009-04-21,2009,4,111,15.00,6.639,"N"
2009-04-21,2009,4,111,16.00,6.626,"N"
2009-04-21,2009,4,111,17.00,6.542,"N"
2009-04-21,2009,4,111,18.00,6.630,"N"
2009-04-21,2009,4,111,19.00,6.549,"N"
2009-04-21,2009,4,111,20.00,6.429,"N"
2009-04-22,2009,4,112,0.00,6.374,"N"
2009-04-22,2009,4,112,0.50,6.269,"N"
2009-04-22,2009,4,112,1.00,6.237,"N"
2009-04-22,2009,4,112,1.50,6.407,"N"
2009-04-22,2009,4,112,2.00,6.467,"N"
2009-04-22,2009,4,112,3.00,6.276,"N"
2009-04-22,2009,4,112,4.00,6.109,"N"
2009-04-22,2009,4,112,5.00,6.510,"N"
2009-04-22,2009,4,112,6.00,6.405,"N"
2009-04-22,2009,4,112,7.00,6.279,"N"
2009-04-22,2009,4,112,8.00,6.270,"N"
2009-04-22,2009,4,112,9.00,6.247,"N"
2009-04-22,2009,4,112,10.00,6.413,"N"
2009-04-22,2009,4,112,11.00,6.246,"N"
2009-04-22,2009,4,112,12.00,6.369,"N"
2009-04-22,2009,4,112,13.00,6.267,"N"
2009-04-22,2009,4,112,14.00,6.437,"N"
2009-04-22,2009,4,112,15.00,6.455,"N"
2009-04-22,2009,4,112,16.00,6.443,"N"
2009-04-22,2009,4,112,17.00,6.353,"N"
2009-04-22,2009,4,112,18.00,6.431,"N"
2009-04-22,2009,4,112,19.00,6.331,"N"
2009-04-22,2009,4,112,20.00,6.165,"N"
2009-04-23,2009,4,113,0.00,6.630,"N"
2009-04-23,2009,4,113,0.50,6.490,"N"
2009-04-23,2009,4,113,1.00,6.457,"N"
2009-04-23,2009,4,113,1.50,6.642,"N"
2009-04-23,2009,4,113,2.00,6.686,"N"
2009-04-23,2009,4,113,3.00,6.492,"N"
2009-04-23,2009,4,113,4.00,6.320,"N"
2009-04-23,2009,4,113,5.00,6.725,"N"
2009-04-23,2009,4,113,6.00,6.618,"N"
2009-04-23,2009,4,113,7.00,6.488,"N"
2009-04-23,2009,4,113,8.00,6.479,"N"
2009-04-23,2009,4,113,9.00,6.461,"N"
2009-04-23,2009,4,113,10.00,6.607,"N"
2009-04-23,2009,4,113,11.00,6.441,"N"
2009-04-23,2009,4,113,12.00,6.554,"N"
2009-04-23,2009,4,113,13.00,6.445,"N"
2009-04-23,2009,4,113,14.00,6.602,"N"
2009-04-23,2009,4,113,15.00,6.616,"N"
2009-04-23,2009,4,113,16.00,6.601,"N"
2009-04-23,2009,4,113,17.00,6.515,"N"
2009-04-23,2009,4,113,18.00,6.596,"N"
2009-04-23,2009,4,113,19.00,6.506,"N"
2009-04-23,2009,4,113,20.00,6.364,"N"
2009-04-24,2009,4,114,0.00,7.142,"N"
2009-04-24,2009,4,114,0.50,6.786,"N"
2009-04-24,2009,4,114,1.00,6.745,"N"
2009-04-24,2009,4,114,1.50,6.835,"N"
2009-04-24,2009,4,114,2.00,6.954,"N"
2009-04-24,2009,4,114,3.00,6.734,"N"
2009-04-24,2009,4,114,4.00,6.538,"N"
2009-04-24,2009,4,114,5.00,6.924,"N"
2009-04-24,2009,4,114,6.00,6.803,"N"
2009-04-24,2009,4,114,7.00,6.659,"N"
2009-04-24,2009,4,114,8.00,6.639,"N"
2009-04-24,2009,4,114,9.00,6.617,"N"
2009-04-24,2009,4,114,10.00,6.761,"N"
2009-04-24,2009,4,114,11.00,6.605,"N"
2009-04-24,2009,4,114,12.00,6.731,"N"
2009-04-24,2009,4,114,13.00,6.628,"N"
2009-04-24,2009,4,114,14.00,6.794,"N"
2009-04-24,2009,4,114,15.00,6.812,"N"
2009-04-24,2009,4,114,16.00,6.802,"N"
2009-04-24,2009,4,114,17.00,6.710,"N"
2009-04-24,2009,4,114,18.00,6.781,"N"
2009-04-24,2009,4,114,19.00,6.653,"N"
2009-04-24,2009,4,114,20.00,6.486,"N"
2009-04-25,2009,4,115,0.00,7.019,"N"
2009-04-25,2009,4,115,0.50,6.836,"N"
2009-04-25,2009,4,115,1.00,6.807,"N"
2009-04-25,2009,4,115,1.50,6.875,"N"
2009-04-25,2009,4,115,2.00,7.038,"N"
2009-04-25,2009,4,115,3.00,6.849,"N"
2009-04-25,2009,4,115,4.00,6.675,"N"
2009-04-25,2009,4,115,5.00,7.090,"N"
2009-04-25,2009,4,115,6.00,6.989,"N"
2009-04-25,2009,4,115,7.00,6.860,"N"
2009-04-25,2009,4,115,8.00,6.864,"N"
2009-04-25,2009,4,115,9.00,6.852,"N"
2009-04-25,2009,4,115,10.00,7.003,"N"
2009-04-25,2009,4,115,11.00,6.837,"N"
2009-04-25,2009,4,115,12.00,6.962,"N"
2009-04-25,2009,4,115,13.00,6.883,"N"
2009-04-25,2009,4,115,14.00,7.042,"N"
2009-04-25,2009,4,115,15.00,7.062,"N"
2009-04-25,2009,4,115,16.00,7.058,"N"
2009-04-25,2009,4,115,17.00,6.977,"N"
2009-04-25,2009,4,115,18.00,7.073,"N"
2009-04-25,2009,4,115,19.00,6.988,"N"
2009-04-25,2009,4,115,20.00,6.885,"N"
2009-04-26,2009,4,116,0.00,7.278,"N"
2009-04-26,2009,4,116,0.50,7.065,"N"
2009-04-26,2009,4,116,1.00,7.026,"N"
2009-04-26,2009,4,116,1.50,7.097,"N"
2009-04-26,2009,4,116,2.00,7.227,"N"
2009-04-26,2009,4,116,3.00,7.004,"N"
2009-04-26,2009,4,116,4.00,6.803,"N"
2009-04-26,2009,4,116,5.00,7.190,"N"
2009-04-26,2009,4,116,6.00,7.065,"N"
2009-04-26,2009,4,116,7.00,6.921,"N"
2009-04-26,2009,4,116,8.00,6.922,"N"
2009-04-26,2009,4,116,9.00,6.912,"N"
2009-04-26,2009,4,116,10.00,7.062,"N"
2009-04-26,2009,4,116,11.00,6.902,"N"
2009-04-26,2009,4,116,12.00,7.017,"N"
2009-04-26,2009,4,116,13.00,6.949,"N"
2009-04-26,2009,4,116,14.00,7.105,"N"
2009-04-26,2009,4,116,15.00,7.122,"N"
2009-04-26,2009,4,116,16.00,7.123,"N"
2009-04-26,2009,4,116,17.00,7.041,"N"
2009-04-26,2009,4,116,18.00,7.130,"N"
2009-04-26,2009,4,116,19.00,7.055,"N"
2009-04-26,2009,4,116,20.00,6.956,"N"
2009-04-27,2009,4,117,0.00,7.680,"N"
2009-04-27,2009,4,117,0.50,7.465,"N"
2009-04-27,2009,4,117,1.00,7.439,"N"
2009-04-27,2009,4,117,1.50,7.543,"N"
2009-04-27,2009,4,117,2.00,7.659,"N"
2009-04-27,2009,4,117,3.00,7.453,"N"
2009-04-27,2009,4,117,4.00,7.269,"N"
2009-04-27,2009,4,117,5.00,7.675,"N"
2009-04-27,2009,4,117,6.00,7.555,"N"
2009-04-27,2009,4,117,7.00,7.395,"N"
2009-04-27,2009,4,117,8.00,7.386,"N"
2009-04-27,2009,4,117,9.00,7.351,"N"
2009-04-27,2009,4,117,10.00,7.478,"N"
2009-04-27,2009,4,117,11.00,7.289,"N"
2009-04-27,2009,4,117,12.00,7.398,"N"
2009-04-27,2009,4,117,13.00,7.260,"N"
2009-04-27,2009,4,117,14.00,7.429,"N"
2009-04-27,2009,4,117,15.00,7.430,"N"
2009-04-27,2009,4,117,16.00,7.421,"N"
2009-04-27,2009,4,117,17.00,7.322,"N"
2009-04-27,2009,4,117,18.00,7.376,"N"
2009-04-27,2009,4,117,19.00,7.240,"N"
2009-04-27,2009,4,117,20.00,7.114,"N"
2009-04-28,2009,4,118,0.00,7.696,"N"
2009-04-28,2009,4,118,0.50,7.582,"N"
2009-04-28,2009,4,118,1.00,7.561,"N"
2009-04-28,2009,4,118,1.50,7.672,"N"
2009-04-28,2009,4,118,2.00,7.788,"N"
2009-04-28,2009,4,118,3.00,7.590,"N"
2009-04-28,2009,4,118,4.00,7.417,"N"
2009-04-28,2009,4,118,5.00,7.846,"N"
2009-04-28,2009,4,118,6.00,7.749,"N"
2009-04-28,2009,4,118,7.00,7.610,"N"
2009-04-28,2009,4,118,8.00,7.619,"N"
2009-04-28,2009,4,118,9.00,7.603,"N"
2009-04-28,2009,4,118,10.00,7.747,"N"
2009-04-28,2009,4,118,11.00,7.577,"N"
2009-04-28,2009,4,118,12.00,7.705,"N"
2009-04-28,2009,4,118,13.00,7.516,"N"
2009-04-28,2009,4,118,14.00,7.736,"N"
2009-04-28,2009,4,118,15.00,7.722,"N"
2009-04-28,2009,4,118,16.00,7.682,"N"
2009-04-28,2009,4,118,17.00,7.519,"N"
2009-04-28,2009,4,118,18.00,7.543,"N"
2009-04-28,2009,4,118,19.00,7.406,"N"
2009-04-28,2009,4,118,20.00,7.332,"N"
2009-04-29,2009,4,119,0.00,8.154,"N"
2009-04-29,2009,4,119,0.50,8.022,"N"
2009-04-29,2009,4,119,1.00,8.007,"N"
2009-04-29,2009,4,119,1.50,8.105,"N"
2009-04-29,2009,4,119,2.00,8.212,"N"
2009-04-29,2009,4,119,3.00,8.001,"N"
2009-04-29,2009,4,119,4.00,7.822,"N"
2009-04-29,2009,4,119,5.00,8.241,"N"
2009-04-29,2009,4,119,6.00,8.120,"N"
2009-04-29,2009,4,119,7.00,7.934,"N"
2009-04-29,2009,4,119,8.00,7.897,"N"
2009-04-29,2009,4,119,9.00,7.798,"N"
2009-04-29,2009,4,119,10.00,7.890,"N"
2009-04-29,2009,4,119,11.00,7.682,"N"
2009-04-29,2009,4,119,12.00,7.774,"N"
2009-04-29,2009,4,119,13.00,7.571,"N"
2009-04-29,2009,4,119,14.00,7.749,"N"
2009-04-29,2009,4,119,15.00,7.712,"N"
2009-04-29,2009,4,119,16.00,7.637,"N"
2009-04-29,2009,4,119,17.00,7.370,"N"
2009-04-29,2009,4,119,18.00,7.297,"N"
2009-04-29,2009,4,119,19.00,7.102,"N"
2009-04-29,2009,4,119,20.00,6.991,"N"
2009-04-30,2009,4,120,0.00,9.491,"N"
2009-04-30,2009,4,120,0.50,8.579,"N"
2009-04-30,2009,4,120,1.00,8.384,"N"
2009-04-30,2009,4,120,1.50,8.413,"N"
2009-04-30,2009,4,120,2.00,8.469,"N"
2009-04-30,2009,4,120,3.00,8.196,"N"
2009-04-30,2009,4,120,4.00,7.959,"N"
2009-04-30,2009,4,120,5.00,8.328,"N"
2009-04-30,2009,4,120,6.00,8.172,"N"
2009-04-30,2009,4,120,7.00,7.992,"N"
2009-04-30,2009,4,120,8.00,7.976,"N"
2009-04-30,2009,4,120,9.00,7.906,"N"
2009-04-30,2009,4,120,10.00,8.012,"N"
2009-04-30,2009,4,120,11.00,7.798,"N"
2009-04-30,2009,4,120,12.00,7.882,"N"
2009-04-30,2009,4,120,13.00,7.684,"N"
2009-04-30,2009,4,120,14.00,7.869,"N"
2009-04-30,2009,4,120,15.00,7.847,"N"
2009-04-30,2009,4,120,16.00,7.840,"N"
2009-04-30,2009,4,120,17.00,7.664,"N"
2009-04-30,2009,4,120,18.00,7.636,"N"
2009-04-30,2009,4,120,19.00,7.435,"N"
2009-04-30,2009,4,120,20.00,7.227,"N"
2009-05-01,2009,5,121,0.00,8.626,"N"
2009-05-01,2009,5,121,0.50,8.538,"N"
2009-05-01,2009,5,121,1.00,8.519,"N"
2009-05-01,2009,5,121,1.50,8.636,"N"
2009-05-01,2009,5,121,2.00,8.743,"N"
2009-05-01,2009,5,121,3.00,8.544,"N"
2009-05-01,2009,5,121,4.00,8.364,"N"
2009-05-01,2009,5,121,5.00,8.794,"N"
2009-05-01,2009,5,121,6.00,8.686,"N"
2009-05-01,2009,5,121,7.00,8.524,"N"
2009-05-01,2009,5,121,8.00,8.503,"N"
2009-05-01,2009,5,121,9.00,8.455,"N"
2009-05-01,2009,5,121,10.00,8.548,"N"
2009-05-01,2009,5,121,11.00,8.328,"N"
2009-05-01,2009,5,121,12.00,8.429,"N"
2009-05-01,2009,5,121,13.00,8.236,"N"
2009-05-01,2009,5,121,14.00,8.432,"N"
2009-05-01,2009,5,121,15.00,8.428,"N"
2009-05-01,2009,5,121,16.00,8.324,"N"
2009-05-01,2009,5,121,17.00,8.311,"N"
2009-05-01,2009,5,121,18.00,8.345,"N"
2009-05-01,2009,5,121,19.00,8.213,"N"
2009-05-01,2009,5,121,20.00,7.881,"N"
2009-05-02,2009,5,122,0.00,8.978,"N"
2009-05-02,2009,5,122,0.50,8.903,"N"
2009-05-02,2009,5,122,1.00,8.866,"N"
2009-05-02,2009,5,122,1.50,8.999,"N"
2009-05-02,2009,5,122,2.00,9.104,"N"
2009-05-02,2009,5,122,3.00,8.898,"N"
2009-05-02,2009,5,122,4.00,8.711,"N"
2009-05-02,2009,5,122,5.00,9.153,"N"
2009-05-02,2009,5,122,6.00,9.052,"N"
2009-05-02,2009,5,122,7.00,8.877,"N"
2009-05-02,2009,5,122,8.00,8.830,"N"
2009-05-02,2009,5,122,9.00,8.792,"N"
2009-05-02,2009,5,122,10.00,8.898,"N"
2009-05-02,2009,5,122,11.00,8.713,"N"
2009-05-02,2009,5,122,12.00,8.826,"N"
2009-05-02,2009,5,122,13.00,8.533,"N"
2009-05-02,2009,5,122,14.00,8.695,"N"
2009-05-02,2009,5,122,15.00,8.638,"N"
2009-05-02,2009,5,122,16.00,8.514,"N"
2009-05-02,2009,5,122,17.00,8.470,"N"
2009-05-02,2009,5,122,18.00,8.503,"N"
2009-05-02,2009,5,122,19.00,8.382,"N"
2009-05-02,2009,5,122,20.00,8.016,"N"
2009-05-03,2009,5,123,0.00,9.876,"N"
2009-05-03,2009,5,123,0.50,9.732,"N"
2009-05-03,2009,5,123,1.00,9.674,"N"
2009-05-03,2009,5,123,1.50,9.739,"N"
2009-05-03,2009,5,123,2.00,9.756,"N"
2009-05-03,2009,5,123,3.00,9.325,"N"
2009-05-03,2009,5,123,4.00,8.887,"N"
2009-05-03,2009,5,123,5.00,9.189,"N"
2009-05-03,2009,5,123,6.00,9.042,"N"
2009-05-03,2009,5,123,7.00,8.859,"N"
2009-05-03,2009,5,123,8.00,8.835,"N"
2009-05-03,2009,5,123,9.00,8.825,"N"
2009-05-03,2009,5,123,10.00,8.953,"N"
2009-05-03,2009,5,123,11.00,8.821,"N"
2009-05-03,2009,5,123,12.00,9.043,"N"
2009-05-03,2009,5,123,13.00,8.772,"N"
2009-05-03,2009,5,123,14.00,8.997,"N"
2009-05-03,2009,5,123,15.00,8.960,"N"
2009-05-03,2009,5,123,16.00,8.883,"N"
2009-05-03,2009,5,123,17.00,8.802,"N"
2009-05-03,2009,5,123,18.00,8.753,"N"
2009-05-03,2009,5,123,19.00,8.586,"N"
2009-05-03,2009,5,123,20.00,8.236,"N"
2009-05-04,2009,5,124,0.00,10.698,"N"
2009-05-04,2009,5,124,0.50,10.533,"N"
2009-05-04,2009,5,124,1.00,10.406,"N"
2009-05-04,2009,5,124,1.50,10.415,"N"
2009-05-04,2009,5,124,2.00,10.415,"N"
2009-05-04,2009,5,124,3.00,9.960,"N"
2009-05-04,2009,5,124,4.00,9.413,"N"
2009-05-04,2009,5,124,5.00,9.508,"N"
2009-05-04,2009,5,124,6.00,9.240,"N"
2009-05-04,2009,5,124,7.00,8.972,"N"
2009-05-04,2009,5,124,8.00,8.831,"N"
2009-05-04,2009,5,124,9.00,8.763,"N"
2009-05-04,2009,5,124,10.00,8.874,"N"
2009-05-04,2009,5,124,11.00,8.697,"N"
2009-05-04,2009,5,124,12.00,8.867,"N"
2009-05-04,2009,5,124,13.00,8.609,"N"
2009-05-04,2009,5,124,14.00,8.807,"N"
2009-05-04,2009,5,124,15.00,8.756,"N"
2009-05-04,2009,5,124,16.00,8.656,"N"
2009-05-04,2009,5,124,17.00,8.582,"N"
2009-05-04,2009,5,124,18.00,8.596,"N"
2009-05-04,2009,5,124,19.00,8.463,"N"
2009-05-04,2009,5,124,20.00,8.156,"N"
2009-05-05,2009,5,125,0.00,10.135,"N"
2009-05-05,2009,5,125,0.50,9.963,"N"
2009-05-05,2009,5,125,1.00,9.907,"N"
2009-05-05,2009,5,125,1.50,10.016,"N"
2009-05-05,2009,5,125,2.00,10.100,"N"
2009-05-05,2009,5,125,3.00,9.802,"N"
2009-05-05,2009,5,125,4.00,9.452,"N"
2009-05-05,2009,5,125,5.00,9.732,"N"
2009-05-05,2009,5,125,6.00,9.420,"N"
2009-05-05,2009,5,125,7.00,9.131,"N"
2009-05-05,2009,5,125,8.00,9.002,"N"
2009-05-05,2009,5,125,9.00,8.879,"N"
2009-05-05,2009,5,125,10.00,8.922,"N"
2009-05-05,2009,5,125,11.00,8.694,"N"
2009-05-05,2009,5,125,12.00,8.814,"N"
2009-05-05,2009,5,125,13.00,8.522,"N"
2009-05-05,2009,5,125,14.00,8.645,"N"
2009-05-05,2009,5,125,15.00,8.577,"N"
2009-05-05,2009,5,125,16.00,8.423,"N"
2009-05-05,2009,5,125,17.00,8.382,"N"
2009-05-05,2009,5,125,18.00,8.394,"N"
2009-05-05,2009,5,125,19.00,8.237,"N"
2009-05-05,2009,5,125,20.00,7.875,"N"
2009-05-06,2009,5,126,0.00,10.819,"N"
2009-05-06,2009,5,126,0.50,10.596,"N"
2009-05-06,2009,5,126,1.00,10.534,"N"
2009-05-06,2009,5,126,1.50,10.614,"N"
2009-05-06,2009,5,126,2.00,10.655,"N"
2009-05-06,2009,5,126,3.00,10.295,"N"
2009-05-06,2009,5,126,4.00,9.897,"N"
2009-05-06,2009,5,126,5.00,10.040,"N"
2009-05-06,2009,5,126,6.00,9.685,"N"
2009-05-06,2009,5,126,7.00,9.348,"N"
2009-05-06,2009,5,126,8.00,9.242,"N"
2009-05-06,2009,5,126,9.00,9.120,"N"
2009-05-06,2009,5,126,10.00,9.170,"N"
2009-05-06,2009,5,126,11.00,8.978,"N"
2009-05-06,2009,5,126,12.00,9.070,"N"
2009-05-06,2009,5,126,13.00,8.711,"N"
2009-05-06,2009,5,126,14.00,8.791,"N"
2009-05-06,2009,5,126,15.00,8.680,"N"
2009-05-06,2009,5,126,16.00,8.506,"N"
2009-05-06,2009,5,126,17.00,8.408,"N"
2009-05-06,2009,5,126,18.00,8.412,"N"
